Date,Revenue,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,IsWeekend,IsMonthStart,IsMonthEnd,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,Day_sin,Day_cos,Revenue_Lag_7,Revenue_Lag_14,Revenue_Lag_30,Revenue_RollingMean_7,Revenue_RollingMean_14,Revenue_RollingMean_30,Revenue_RollingStd_7,Revenue_RollingStd_14,Revenue_RollingStd_30,Revenue_RollingMin_7,Revenue_RollingMax_7,Revenue_RollingMin_30,Revenue_RollingMax_30,Revenue_EMA_7,Revenue_EMA_30,IsHoliday,IsPreHoliday,IsPostHoliday,IsMajorHoliday,TransactionCount,UniqueCustomers,UniqueEmployees,TotalRevenue,AvgTransactionValue,StdTransactionValue,TotalDiscount,TotalFOC,AvgRevenuePerCustomer,AvgRevenuePerEmployee,DiscountRate,FOCRate,ServiceDiversity,UniqueServices,Weekend_x_Month,Holiday_x_Weekend,TransactionCount_x_AvgValue,UniqueCustomers_x_UniqueEmployees,ServiceDiversity_x_TransactionCount,DiscountRate_x_IsWeekend,MonthEnd_x_Revenue
2022-08-19,3528.0,2022,8,19,4,3,33,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,2118.4,472.0,792.0,2281.7142857142862,2898.6357142857137,2990.7633333333333,2263.161926323863,2996.6256647736755,2745.168699355206,0.0,6502.0,0.0,11306.1,2281.111977716676,2802.775492314898,0,0,0,0,2.0,2.0,1.0,1418.0,709.0,609.526045382804,0.0,0.0,472.6666666666667,709.0,0.0,0.0,0.0,1.0,0,0,1418.0,2.0,0.0,0.0,0.0
2022-08-20,2172.0,2022,8,20,5,3,33,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,1356.0,11306.1,5130.0,2398.2857142857147,2246.2,2892.163333333333,2228.279584065235,1767.6599168218183,2718.6771981828874,0.0,6502.0,0.0,11306.1,2253.833983287507,2762.0802992623244,0,0,0,0,6.0,4.0,2.0,1086.0,181.0,241.58725131926974,0.0,0.0,217.2,362.0,0.0,0.0,0.0,1.0,8,0,1086.0,8.0,0.0,0.0,0.0
2022-08-21,1952.0,2022,8,21,6,3,33,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,3078.0,1600.0,4554.0,2237.428571428572,2271.3428571428567,2805.43,2211.6138042270522,1760.249315258548,2705.3044406600875,0.0,6502.0,0.0,11306.1,2178.3754874656306,2709.817054148626,0,0,0,0,1.0,1.0,1.0,976.0,976.0,0.0,0.0,0.0,488.0,488.0,0.0,0.0,0.0,1.0,8,0,976.0,1.0,0.0,0.0,0.0
2022-08-22,4210.0,2022,8,22,0,3,34,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,6502.0,320.0,2456.0,1910.0000000000005,2549.2,2863.8966666666665,1543.8812562283981,1735.3784282486695,2716.422954787944,0.0,4210.0,0.0,11306.1,2686.281615599223,2806.6030506551665,0,0,0,0,4.0,4.0,2.0,806.0,201.5,156.830056643064,388.0,0.0,161.2,268.6666666666667,0.32468619246861924,0.0,0.0,1.0,0,0,806.0,8.0,0.0,0.0,0.0
2022-08-23,2275.0,2022,8,23,1,3,34,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.9987165071710528,-0.05064916883871355,0.0,1668.0,0.0,2235.0000000000005,2592.5571428571425,2939.73,1294.03541940192,1719.1758350640532,2664.983863204043,720.0,4210.0,0.0,11306.1,2583.4612116994176,2772.306079645156,0,0,0,0,3.0,3.0,3.0,1137.5,379.1666666666667,338.15097712905305,649.5,0.0,284.375,284.375,0.36325503355704697,0.0,0.9182958340544894,2.0,0,0,1137.5,9.0,2.7548875021634682,0.0,0.0
2022-08-24,5196.0,2022,8,24,2,3,34,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.9884683243281114,0.15142777750457667,788.0,3260.4,600.0,2864.7142857142862,2730.8142857142852,3092.93,1524.527108569057,1849.8782138114168,2657.9376331063095,720.0,5196.0,0.0,11306.1,3236.595908774563,2928.6734293454683,0,1,0,0,3.0,3.0,3.0,2598.0,866.0,749.9779996773239,0.0,0.0,649.5,649.5,0.0,0.0,0.0,1.0,0,0,2598.0,9.0,0.0,0.0,0.0
2022-08-25,8134.0,2022,8,25,3,3,34,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,720.0,4336.0,416.0,3923.8571428571436,3002.0999999999995,3350.1966666666663,2208.249112500025,2321.7051727622134,2761.403876901716,1952.0,8134.0,0.0,11306.1,4460.946931580922,3264.500950032858,0,1,0,0,4.0,3.0,2.0,3579.0,894.75,1108.0750200234638,0.0,0.0,894.75,1193.0,0.0,0.0,2.0,4.0,0,0,3579.0,6.0,8.0,0.0,0.0
2022-08-26,976.0,2022,8,26,4,3,34,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.848644257494751,0.5289640103269624,3528.0,2118.4,0.0,3559.2857142857147,2920.4999999999995,3382.73,2478.6070492843187,2374.625954350911,2726.0962954062347,976.0,8134.0,0.0,11306.1,3589.7101986856915,3116.855727450093,0,1,0,0,1.0,1.0,1.0,488.0,488.0,0.0,0.0,0.0,244.0,244.0,0.0,0.0,0.0,1.0,0,0,488.0,1.0,0.0,0.0,0.0
2022-08-27,2572.0,2022,8,27,5,3,34,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.72479278722912,0.6889669190756865,2172.0,1356.0,6868.0,3616.428571428572,3007.357142857142,3239.5299999999997,2445.685715509585,2334.9057502686082,2648.4310143997513,976.0,8134.0,0.0,11306.1,3335.282649014269,3081.7037450339585,0,1,0,0,3.0,3.0,2.0,798.0,266.0,379.0356183790647,0.0,0.0,199.5,266.0,0.0,0.0,1.584962500721156,3.0,8,0,798.0,6.0,4.754887502163468,0.0,0.0
2022-08-28,976.0,2022,8,28,6,3,34,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,1952.0,3078.0,3184.0,3477.0000000000005,2857.2142857142853,3165.93,2580.4951075326635,2396.7770724798097,2680.513293504657,976.0,8134.0,0.0,11306.1,2745.4619867607016,2945.851890515639,0,1,0,0,1.0,1.0,1.0,488.0,488.0,0.0,0.0,0.0,244.0,244.0,0.0,0.0,0.0,1.0,8,0,488.0,1.0,0.0,0.0,0.0
2022-08-29,976.0,2022,8,29,0,3,35,0,0,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,4210.0,6502.0,7672.0,3015.0000000000005,2462.5,2942.73,2713.464390774278,2197.0668821443373,2568.8181459574002,976.0,8134.0,0.0,11306.1,2303.096490070526,2818.764671772695,0,1,0,0,3.0,3.0,2.0,488.0,162.66666666666666,281.7469313645374,0.0,0.0,122.0,162.66666666666666,0.0,0.0,0.9182958340544894,2.0,0,0,488.0,6.0,2.7548875021634682,0.0,976.0
2022-08-30,976.0,2022,8,30,1,3,35,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.20129852008866114,0.9795299412524943,2275.0,0.0,3992.0,2829.428571428572,2532.214285714286,2842.1966666666663,2815.025095041661,2127.2964488567964,2585.3021178062245,976.0,8134.0,0.0,11306.1,1971.3223675528948,2699.876628432521,0,1,0,0,1.0,1.0,1.0,488.0,488.0,0.0,0.0,0.0,244.0,244.0,0.0,0.0,0.0,1.0,0,0,488.0,1.0,0.0,0.0,976.0
2022-08-31,5526.0,2022,8,31,2,3,35,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,5196.0,788.0,2268.0,2876.571428571429,2870.6428571428573,2950.7966666666666,2863.607215683448,2203.966131498227,2628.4196372152724,976.0,8134.0,0.0,11306.1,2859.991775664671,2882.207168533649,1,0,0,0,3.0,3.0,2.0,2275.0,758.3333333333334,468.23106831278653,0.0,0.0,568.75,758.3333333333334,0.0,0.0,0.9182958340544894,2.0,0,0,2275.0,6.0,2.7548875021634682,0.0,5526.0
2022-09-01,1824.0,2022,9,1,3,3,35,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,8134.0,720.0,4302.0,1975.1428571428576,2949.5,2868.1966666666663,1682.3007488329345,2139.917422921531,2623.4245937236387,976.0,5526.0,0.0,11306.1,2600.993831748503,2813.9357383056717,0,0,1,0,4.0,4.0,4.0,552.0,138.0,100.69094629939012,0.0,0.0,110.4,110.4,0.0,0.0,0.0,1.0,0,0,552.0,16.0,0.0,0.0,0.0
2022-09-02,2712.0,2022,9,2,4,3,35,0,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,976.0,3528.0,6512.0,2223.142857142858,2891.214285714286,2741.5299999999997,1637.8318420574135,2134.0533544830296,2531.5533101580995,976.0,5526.0,0.0,11306.1,2628.7453738113772,2807.359239060145,0,0,1,0,4.0,4.0,2.0,868.0,217.0,254.41960092204636,0.0,0.0,173.6,289.3333333333333,0.0,0.0,1.5,3.0,0,0,868.0,8.0,6.0,0.0,0.0
2022-09-03,3760.0,2022,9,3,5,3,35,1,1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,2572.0,2172.0,716.0,2392.8571428571436,3004.6428571428573,2842.9966666666664,1738.4651687213,2135.087517829482,2508.4666805102074,976.0,5526.0,0.0,11306.1,2911.559030358533,2868.819933314329,0,0,1,0,3.0,3.0,2.0,1800.0,600.0,1039.2304845413264,0.0,0.0,450.0,600.0,0.0,0.0,0.9182958340544894,2.0,9,0,1800.0,6.0,2.7548875021634682,0.0,0.0
2022-09-04,976.0,2022,9,4,6,3,35,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.7247927872291199,0.6889669190756866,976.0,1952.0,472.0,2392.8571428571436,2934.9285714285716,2859.7966666666666,1738.4651687213,2187.395306128907,2493.683964225779,976.0,5526.0,0.0,11306.1,2427.6692727688996,2746.7025182617917,0,0,1,0,3.0,3.0,2.0,488.0,162.66666666666666,281.7469313645374,0.0,0.0,122.0,162.66666666666666,0.0,0.0,1.584962500721156,3.0,9,0,488.0,6.0,4.754887502163468,0.0,0.0
2022-09-05,2275.0,2022,9,5,0,3,36,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624,976.0,4210.0,11306.1,2578.428571428572,2796.714285714286,2558.7599999999998,1627.8265527120257,2161.611415608264,1917.4209203852586,976.0,5526.0,0.0,8134.0,2389.5019545766745,2716.270097728773,0,0,1,0,4.0,3.0,2.0,1137.5,284.375,334.92172593010446,0.0,0.0,284.375,379.1666666666667,0.0,0.0,0.8112781244591328,2.0,0,0,1137.5,6.0,3.2451124978365313,0.0,0.0
2022-09-06,1952.0,2022,9,6,1,3,36,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203,976.0,2275.0,1600.0,2717.8571428571436,2773.6428571428573,2570.493333333333,1504.8515351546052,2169.3181348824155,1912.422127498828,976.0,5526.0,0.0,8134.0,2280.126465932506,2666.9623494882076,0,0,1,0,2.0,2.0,2.0,976.0,488.0,0.0,0.0,0.0,325.3333333333333,325.3333333333333,0.0,0.0,0.0,1.0,0,0,976.0,4.0,0.0,0.0,0.0
2022-09-08,1996.0,2022,9,8,3,3,36,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,5526.0,5196.0,320.0,2213.571428571429,2545.0714285714284,2626.3599999999997,860.4990523223471,2060.297232637379,1868.3856505107558,976.0,3760.0,0.0,8134.0,2209.0948494493796,2623.6744559728395,0,0,0,0,2.0,2.0,2.0,638.0,319.0,57.982756057296896,0.0,0.0,212.66666666666666,212.66666666666666,0.0,0.0,0.0,0.0,0,0,638.0,4.0,0.0,0.0,0.0
2022-09-09,3698.0,2022,9,9,4,3,36,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,1824.0,8134.0,1668.0,2481.2857142857147,2228.2142857142853,2694.026666666666,999.401273144045,1355.0550473389408,1869.239918353937,976.0,3760.0,0.0,8134.0,2581.321137087035,2692.9857813939466,0,1,0,0,3.0,3.0,2.0,1849.0,616.3333333333334,597.2858054008427,190.0,0.0,462.25,616.3333333333334,0.09313725490196079,0.0,1.0,2.0,0,0,1849.0,6.0,3.0,0.0,0.0
2022-09-10,720.0,2022,9,10,5,3,36,1,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,2712.0,976.0,3260.4,2196.7142857142862,2209.928571428571,2609.3466666666664,1188.4758747075784,1374.835736441943,1899.9869305781638,720.0,3760.0,0.0,8134.0,2115.9908528152764,2565.6963761427246,0,1,0,0,1.0,1.0,1.0,360.0,360.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,9,0,360.0,1.0,0.0,0.0,0.0
2022-09-11,3974.0,2022,9,11,6,3,36,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,3760.0,2572.0,4336.0,2227.2857142857147,2310.0714285714284,2597.2799999999997,1237.1465440393913,1452.1258932648252,1889.7649790748976,720.0,3974.0,0.0,8134.0,2580.493139611457,2656.5546744560975,0,1,0,0,2.0,2.0,1.0,1987.0,993.5,432.04224330498056,0.0,0.0,662.3333333333334,993.5,0.0,0.0,0.0,1.0,9,0,1987.0,2.0,0.0,0.0,0.0
2022-09-12,1412.0,2022,9,12,0,3,37,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.7587581226927909,976.0,976.0,2118.4,2289.571428571429,2341.214285714286,2573.733333333333,1172.9597687251069,1425.749798881643,1900.3091206493236,720.0,3974.0,0.0,8134.0,2288.369854708593,2576.260824491188,0,1,0,0,3.0,2.0,1.0,596.0,198.66666666666666,182.88065325051016,0.0,0.0,198.66666666666666,298.0,0.0,0.0,0.0,0.0,0,0,596.0,2.0,0.0,0.0,0.0
2022-09-13,0.0,2022,9,13,1,3,37,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,2275.0,976.0,1356.0,1964.5714285714291,2271.4999999999995,2528.5333333333333,1458.169955474211,1518.4847077571656,1945.853287401692,0.0,3974.0,0.0,8134.0,1716.2773910314445,2410.050448717563,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2022-09-14,2598.0,2022,9,14,2,3,37,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488,1952.0,976.0,3078.0,2056.8571428571436,2387.3571428571427,2512.5333333333333,1477.5551234580676,1473.24099063377,1943.1509912285924,0.0,3974.0,0.0,8134.0,1936.7080432735834,2422.1762262196557,0,1,0,0,1.0,1.0,1.0,1299.0,1299.0,0.0,0.0,0.0,649.5,649.5,0.0,0.0,0.0,1.0,0,0,1299.0,1.0,0.0,0.0,0.0
2022-09-15,1356.0,2022,9,15,3,3,37,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,1996.0,5526.0,6502.0,1965.428571428572,2089.4999999999995,2341.0,1501.5546229539336,1182.769289552173,1800.749384236353,0.0,3974.0,0.0,8134.0,1791.5310324551874,2353.3906632377425,0,1,0,0,2.0,2.0,1.0,678.0,339.0,210.71782079359116,190.0,0.0,226.0,339.0,0.2186421173762946,0.0,1.0,2.0,0,0,678.0,2.0,2.0,0.0,0.0
2022-09-16,2546.0,2022,9,16,4,3,37,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952,3698.0,1824.0,0.0,1800.8571428571433,2141.0714285714284,2425.866666666667,1333.7710233983905,1186.0382964556413,1745.7724845512114,0.0,3974.0,0.0,8134.0,1980.1482743413906,2365.8170720611142,1,0,0,0,2.0,2.0,2.0,579.0,289.5,296.2777413171634,0.0,0.0,193.0,193.0,0.0,0.0,0.0,1.0,0,0,579.0,4.0,0.0,0.0,0.0
2022-09-17,5640.0,2022,9,17,5,3,37,1,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488,720.0,2712.0,788.0,2503.7142857142862,2350.214285714286,2587.6,1861.2889543079023,1508.7208121488368,1812.287953826936,0.0,5640.0,0.0,8134.0,2895.111205756043,2577.054680315236,0,0,1,0,2.0,2.0,1.0,2820.0,1410.0,1230.3657992645926,0.0,0.0,940.0,1410.0,0.0,0.0,1.0,2.0,9,0,2820.0,2.0,2.0,0.0,0.0
2022-09-18,1956.0,2022,9,18,6,3,37,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,3974.0,3760.0,720.0,2215.428571428572,2221.3571428571427,2628.8,1748.4693169686996,1455.1381434364143,1782.1655443830753,0.0,5640.0,0.0,8134.0,2660.3334043170325,2536.9866364239306,0,0,1,0,1.0,1.0,1.0,330.0,330.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,9,0,330.0,1.0,0.0,0.0,0.0
2022-09-19,0.0,2022,9,19,0,3,38,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911,1412.0,976.0,3528.0,2013.7142857142862,2151.642857142857,2511.2,1928.759334761238,1540.2802745526162,1836.3611206724179,0.0,5640.0,0.0,8134.0,1995.2500532377744,2373.3100792352902,0,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
2022-09-20,976.0,2022,9,20,1,3,38,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627,0.0,2275.0,2172.0,2153.142857142858,2058.8571428571427,2471.3333333333335,1789.1524463249393,1571.095005556181,1856.8470186245097,0.0,5640.0,0.0,8134.0,1740.4375399283308,2283.1610418652717,0,0,1,0,1.0,1.0,1.0,488.0,488.0,0.0,0.0,0.0,244.0,244.0,0.0,0.0,0.0,1.0,0,0,488.0,1.0,0.0,0.0,0.0
2022-09-21,580.0,2022,9,21,2,3,38,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,2598.0,1952.0,1952.0,1864.8571428571433,1960.8571428571427,2425.6,1866.4368395931644,1620.2933664638188,1886.7343909700123,0.0,5640.0,0.0,8134.0,1450.328154946248,2173.279684325577,0,0,1,0,1.0,1.0,1.0,290.0,290.0,0.0,0.0,0.0,145.0,145.0,0.0,0.0,0.0,1.0,0,0,290.0,1.0,0.0,0.0,0.0
2022-09-22,0.0,2022,9,22,3,3,38,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213,1356.0,1996.0,4210.0,1671.1428571428576,1818.285714285714,2285.266666666667,1994.057791587426,1702.683647773616,1905.9062634498819,0.0,5640.0,0.0,8134.0,1087.746116209686,2033.068091788443,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2022-09-23,1616.0,2022,9,23,4,3,38,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,2546.0,3698.0,2275.0,1538.285714285715,1669.5714285714282,2263.3,1956.68543837837,1614.5178234376563,1909.822326995282,0.0,5640.0,0.0,8134.0,1219.8095871572646,2006.1604729633823,0,0,1,0,4.0,4.0,2.0,648.0,162.0,230.04927008505518,0.0,0.0,129.6,216.0,0.0,0.0,0.0,1.0,0,0,648.0,8.0,0.0,0.0,0.0
2022-09-24,0.0,2022,9,24,5,3,38,1,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667,5640.0,720.0,5196.0,732.5714285714291,1618.1428571428569,2090.1,813.4024951078541,1657.974568661937,1869.8798476981365,0.0,1956.0,0.0,8134.0,914.8571903679484,1876.730765030261,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,0.0
2022-09-25,416.0,2022,9,25,6,3,38,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203,1956.0,3974.0,8134.0,512.5714285714291,1363.9999999999998,1832.8333333333333,610.2433550486394,1537.387394250411,1504.9959120882424,0.0,1616.0,0.0,5640.0,790.1428927759613,1782.4900705121797,0,0,0,0,1.0,1.0,1.0,208.0,208.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,9,0,208.0,1.0,0.0,0.0,0.0
2022-09-26,2918.0,2022,9,26,0,3,39,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.848644257494751,0.5289640103269624,0.0,1412.0,976.0,929.4285714285719,1471.5714285714282,1897.5666666666666,1044.1383779849357,1592.6970214695164,1508.6312518382385,0.0,2918.0,0.0,5640.0,1322.107169581971,1855.7487756404264,0,0,0,0,3.0,3.0,3.0,1459.0,486.3333333333333,708.3221959908735,0.0,0.0,364.75,364.75,0.0,0.0,1.584962500721156,3.0,0,0,1459.0,9.0,4.754887502163468,0.0,0.0
2022-09-27,712.0,2022,9,27,1,3,39,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865,976.0,0.0,2572.0,891.7142857142862,1522.428571428571,1835.5666666666666,1046.939940061176,1552.9650406826563,1518.1484567662121,0.0,2918.0,0.0,5640.0,1169.5803771864782,1781.9585320507217,0,0,0,0,4.0,3.0,2.0,356.0,89.0,113.15476127852509,0.0,0.0,89.0,118.66666666666667,0.0,0.0,0.0,1.0,0,0,356.0,6.0,0.0,0.0,0.0
2022-09-28,4764.0,2022,9,28,2,3,39,0,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,580.0,2598.0,976.0,1489.428571428572,1677.1428571428569,1961.8333333333333,1778.252593338285,1762.1648773440922,1599.5369606563547,0.0,4764.0,0.0,5640.0,2068.1852828898586,1974.3483041764816,0,0,0,0,4.0,4.0,2.0,2036.0,509.0,278.6658692173598,190.0,0.0,407.2,678.6666666666666,0.08531656937584194,0.0,1.0,2.0,0,0,2036.0,8.0,4.0,0.0,4764.0
2022-09-29,6172.0,2022,9,29,3,3,39,0,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.0,1356.0,976.0,2371.142857142858,2021.1428571428569,2135.0333333333333,2353.693227573178,2126.9665961408423,1762.157034047675,0.0,6172.0,0.0,6172.0,3094.138962167394,2245.164542616709,0,0,0,0,2.0,2.0,2.0,2598.0,1299.0,0.0,0.0,0.0,866.0,866.0,0.0,0.0,0.0,1.0,0,0,2598.0,4.0,0.0,0.0,6172.0
2022-09-30,976.0,2022,9,30,4,3,39,0,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,1616.0,2546.0,976.0,2279.7142857142862,1908.9999999999998,2135.0333333333333,2399.8923388550734,2138.5223870701147,1762.157034047675,0.0,6172.0,0.0,6172.0,2564.6042216255455,2163.2829592220824,0,0,0,0,3.0,3.0,2.0,488.0,162.66666666666666,281.7469313645374,0.0,0.0,122.0,162.66666666666666,0.0,0.0,0.0,1.0,0,0,488.0,6.0,0.0,0.0,976.0
2022-10-01,976.0,2022,10,1,5,4,39,1,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.0,5640.0,5526.0,2419.142857142858,1575.8571428571427,1983.3666666666666,2270.2199180234743,1857.3961036123533,1652.6399462538852,416.0,6172.0,0.0,6172.0,2167.4531662191594,2086.684058627109,0,0,0,0,3.0,3.0,2.0,488.0,162.66666666666666,281.7469313645374,0.0,0.0,122.0,162.66666666666666,0.0,0.0,0.9182958340544894,2.0,10,0,488.0,6.0,2.7548875021634682,0.0,0.0
2022-10-02,0.0,2022,10,2,6,4,39,1,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,416.0,1956.0,1824.0,2359.7142857142862,1436.1428571428569,1922.5666666666666,2335.8916723088723,1899.6862031213836,1691.793491990158,0.0,6172.0,0.0,6172.0,1625.5898746643695,1952.0592806511668,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,0.0
2022-10-03,1696.0,2022,10,3,0,4,40,0,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,2918.0,0.0,2712.0,2185.142857142858,1557.285714285714,1888.7,2332.875438064332,1854.6005345780554,1685.6034456129032,0.0,6172.0,0.0,6172.0,1643.192405998277,1935.5393270607692,0,1,0,0,5.0,5.0,2.0,848.0,169.6,191.78321094402398,0.0,0.0,141.33333333333334,282.6666666666667,0.0,0.0,1.9219280948873625,4.0,0,0,848.0,10.0,9.609640474436812,0.0,0.0
2022-10-04,808.0,2022,10,4,1,4,40,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,712.0,976.0,3760.0,2198.8571428571436,1545.285714285714,1790.3,2323.0333207950007,1859.1888400206176,1658.5430072496085,0.0,6172.0,0.0,6172.0,1434.3943044987077,1862.7948543471712,0,1,0,0,4.0,4.0,1.0,404.0,101.0,84.98627340145387,0.0,0.0,80.8,202.0,0.0,0.0,1.584962500721156,3.0,0,0,404.0,4.0,6.339850002884624,0.0,0.0
2022-10-05,13632.0,2022,10,5,2,4,40,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,4764.0,580.0,976.0,3465.7142857142862,2477.5714285714284,2212.1666666666665,4920.7250723948455,3699.5246412787446,2716.4620256468943,0.0,13632.0,0.0,13632.0,4483.795728374031,2622.098412131225,0,1,0,0,6.0,6.0,3.0,6816.0,1136.0,231.02813681454472,0.0,0.0,973.7142857142857,1704.0,0.0,0.0,1.5219280948873626,3.0,0,0,6816.0,18.0,9.131568569324175,0.0,0.0
